fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
"HK0000439601","LU2041165395","USD","ChinaAMC Global Selected Inc I USD Acc","0.091340","2021-11-30"
"HK0000439601","","USD","Westpac Banking Corporation 1.019%","0.020558","2021-11-30"
"HK0000439601","","USD","United States Treasury Notes 0.375%","0.020532","2021-11-30"
"HK0000439601","","USD","Bank of China Limited 5%","0.016913","2021-11-30"
"HK0000439601","XS2011969065","USD","CNAC (HK) Finbridge Company Limited 3.125%","0.015598","2021-11-30"
"HK0000439601","XS2407996185","USD","Sinochem Offshore Capital Company Ltd. 1.5%","0.015367","2021-11-30"
"HK0000439601","HK0000489960","HKD","ChinaAMC Select Money Market I HKD Acc","0.013868","2021-11-30"
"HK0000439601","XS0979772596","USD","China Taiping New Horizon Limited 6%","0.011465","2021-11-30"
"HK0000439627","LU2041165395","USD","ChinaAMC Global Selected Inc I USD Acc","0.091340","2021-11-30"
"HK0000439627","","USD","Westpac Banking Corporation 1.019%","0.020558","2021-11-30"
"HK0000439627","","USD","United States Treasury Notes 0.375%","0.020532","2021-11-30"
"HK0000439627","","USD","Bank of China Limited 5%","0.016913","2021-11-30"
"HK0000439627","XS2011969065","USD","CNAC (HK) Finbridge Company Limited 3.125%","0.015598","2021-11-30"
"HK0000439627","XS2407996185","USD","Sinochem Offshore Capital Company Ltd. 1.5%","0.015367","2021-11-30"
"HK0000439627","HK0000489960","HKD","ChinaAMC Select Money Market I HKD Acc","0.013868","2021-11-30"
"HK0000439627","XS0979772596","USD","China Taiping New Horizon Limited 6%","0.011465","2021-11-30"
"HK0000464252","","","Cash And Cash Equivalents","0.528249","2021-06-30"
"HK0000464252","","","Time Deposit","0.471986","2021-06-30"
"HK0000464252","","","Interest Receivable On Bank Deposits","0.000312","2021-06-30"
"HK0000467222","XS1820761556","USD","Gemdale Ever Prosperity Investment Limited 6%","0.026895","2021-06-30"
"HK0000467222","","","Icbc Asia Ltd 4.25% Perpetual","0.025117","2021-06-30"
"HK0000467222","XS2067133483","USD","Zhengzhou Urban Construction Group Investments Limited 3.8%","0.022678","2021-06-30"
"HK0000467222","XS1884717817","USD","Yieldking Investment Limited 4.8%","0.021693","2021-06-30"
"HK0000467222","","","Coastal Emerald Ltd Frn Perpetual","0.021538","2021-06-30"
"HK0000467222","","","Jiaxing City Inv & Dev 2.6%","0.021512","2021-06-30"
"HK0000467222","XS2211752121","USD","Central Plaza Development Limited 4.5%","0.021491","2021-06-30"
"HK0000467222","","","Cicc Hk Finance 2016 Mtn 1.625%","0.020874","2021-06-30"
"HK0000467222","","","Jiangxi Railway Invstmnt 4.85%","0.020528","2021-06-30"
"HK0000467222","","","Cmhi Finance Bvi Co Ltd Frn Perpetual","0.019301","2021-06-30"
"HK0000467263","XS1820761556","USD","Gemdale Ever Prosperity Investment Limited 6%","0.026895","2021-06-30"
"HK0000467263","","","Icbc Asia Ltd 4.25% Perpetual","0.025117","2021-06-30"
"HK0000467263","XS2067133483","USD","Zhengzhou Urban Construction Group Investments Limited 3.8%","0.022678","2021-06-30"
"HK0000467263","XS1884717817","USD","Yieldking Investment Limited 4.8%","0.021693","2021-06-30"
"HK0000467263","","","Coastal Emerald Ltd Frn Perpetual","0.021538","2021-06-30"
"HK0000467263","","","Jiaxing City Inv & Dev 2.6%","0.021512","2021-06-30"
"HK0000467263","XS2211752121","USD","Central Plaza Development Limited 4.5%","0.021491","2021-06-30"
"HK0000467263","","","Cicc Hk Finance 2016 Mtn 1.625%","0.020874","2021-06-30"
"HK0000467263","","","Jiangxi Railway Invstmnt 4.85%","0.020528","2021-06-30"
"HK0000467263","","","Cmhi Finance Bvi Co Ltd Frn Perpetual","0.019301","2021-06-30"
"HK0000478872","","","Guotai Junan International Holdings Ltd 0.8% 11052022","0.033313","2021-06-30"
"HK0000478872","","","Guotai Junan International Holdings Ltd 1% 23032022","0.010421","2021-06-30"
"HK0000478872","","","Guotai Junan International Holdings Ltd 1.8% 31082021","0.006261","2021-06-30"
"HK0000478872","","","Guotai Junan International Holdings Ltd 1% 04022022","0.004172","2021-06-30"
"HK0000478872","","USD","ICBCIL Finance Company Limited","0.000649","2021-06-30"
"HK0000489945","","","Cash & Cash Equivalents","0.869750","2020-08-31"
"HK0000489945","XS1303791336","USD","Agricultural Bank of China Limited, Hong Kong Branch 2.75%","0.026569","2020-08-31"
"HK0000489945","XS1692890343","USD","Industrial and Commercial Bank of China Limited, Luxembourg Branch 1.04%","0.024105","2020-08-31"
"HK0000489945","XS1317967146","USD","Huarong Finance II Co., Ltd. 3.75%","0.014520","2020-08-31"
"HK0000489945","XS1322367985","USD","China State Construction Engineering Corporation Finance (Cayman) I Limited","0.014269","2020-08-31"
"HK0000489945","","USD","Sinopec Group Overseas Development (2017) Limited 2.25%","0.012054","2020-08-31"
"HK0000489945","XS1738361473","USD","Huzhou City Investment Development Group Corporation Limited 4.88%","0.009706","2020-08-31"
"HK0000489945","XS1328129009","USD","Guangzhou Metro Investment Finance BVI Ltd 3.38%","0.009685","2020-08-31"
"HK0000489945","XS1726069625","USD","Haitian (BVI) International Investment Development Limited 3.88%","0.009684","2020-08-31"
"HK0000489945","XS1294535833","USD","Weichai International Hong Kong Energy Group 4.12%","0.009658","2020-08-31"
"HK0000500386","","HKD","Tencent Holdings Ltd","0.085738","2021-06-30"
"HK0000500386","HK0883013259","HKD","CNOOC Ltd","0.059375","2021-06-30"
"HK0000500386","","HKD","Meituan","0.055537","2021-06-30"
"HK0000500386","","HKD","ENN Energy Holdings Ltd","0.044171","2021-06-30"
"HK0000500386","","USD","Xiaomi Corp ADR","0.030259","2021-06-30"
"HK0000500386","","USD","BYD Co Ltd ADR","0.028625","2021-06-30"
"HK0000500386","","HKD","Li Ning Co Ltd","0.028331","2021-06-30"
"HK0000500386","CNE000000CG9","CNY","Haier Smart Home Co Ltd","0.025917","2021-06-30"
"HK0000500386","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.025132","2021-06-30"
"HK0000500386","","HKD","Man Wah Holdings Ltd","0.025095","2021-06-30"
"HK0000554565","IE0008370151","USD","First Sentier Asia Strat Bd I USDInc","0.069929","2021-06-30"
"HK0000554565","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.031923","2021-06-30"
"HK0000554565","INE040A01034","INR","HDFC Bank Ltd","0.025951","2021-06-30"
"HK0000554565","","HKD","Tencent Holdings Ltd","0.023070","2021-06-30"
"HK0000554565","KR7005931001","KRW","Samsung Electronics Co Ltd Participating Preferred","0.022224","2021-06-30"
"HK0000554565","KR7035420009","KRW","NAVER Corp","0.017958","2021-06-30"
"HK0000554565","AU000000RMD6","AUD","ResMed Inc DR","0.015697","2021-06-30"
"HK0000554565","AU000000CSL8","AUD","CSL Ltd","0.015537","2021-06-30"
"HK0000554565","INE467B01029","INR","Tata Consultancy Services Ltd","0.014348","2021-06-30"
"HK0000554565","CNE100001QQ5","CNY","Midea Group Co Ltd Class A","0.013540","2021-06-30"
"HK0000616265","XS2403224129","USD","Xi Yang Overseas Limited 0.0198%","0.037766","2021-12-31"
"HK0000616265","","USD","Aercap Ireland Capital DAC 0.065%","0.032390","2021-12-31"
"HK0000616265","","USD","The Charles Schwab Corporation 0.04%","0.028655","2021-12-31"
"HK0000616265","XS2080819779","USD","AAC Technologies Holdings Inc. 0.03%","0.028613","2021-12-31"
"HK0000616265","","USD","HSBC Holdings plc 0.01162%","0.028234","2021-12-31"
"HK0000616265","XS2314779427","USD","GLP China Holdings Limited 0.0295%","0.028003","2021-12-31"
"HK0000616265","XS2340059794","USD","Chinalco Capital Holdings Limited 0.02125%","0.027793","2021-12-31"
"HK0000616265","XS2387356459","USD","Sinochem Offshore Capital Company Ltd. 0.01%","0.027783","2021-12-31"
"HK0000616265","XS2357352702","USD","Bank of Communications Company Limited, Hong Kong Branch 0.02304%","0.027712","2021-12-31"
"HK0000616265","","USD","BP Capital Markets plc 0.04875%","0.025536","2021-12-31"
"HK0000672128","","CNY","E Fund(Hk) Yield Enhanced Bond Fund I","0.065215","2021-06-30"
"HK0000672128","HK0000467263","HKD","E Fund (HK) Short-Duration Bond A AccHKD","0.051175","2021-06-30"
"HK0000672128","","","Coastal Emerald Ltd 4.3% Perp","0.018648","2021-06-30"
"HK0000672128","","","Wuhan Urban Construction 2.25%","0.015213","2021-06-30"
"HK0000672128","","","Chengdu Communications Investment Group Co Ltd 4.75% 20271213","0.014563","2021-06-30"
"HK0000672128","XS2290959860","USD","Yuexiu REIT MTN Company Limited 2.65%","0.013036","2021-06-30"
"HK0000672128","XS2244842832","USD","China Huaneng Group (Hong Kong) Treasury Management Holding Limited 2.85%","0.012925","2021-06-30"
"HK0000672128","","","Chinalco Capital Holdings Ltd 4.1% Perp","0.012301","2021-06-30"
"HK0000672128","XS1679350014","USD","Weichai International Hong Kong Energy Group 3.75%","0.012073","2021-06-30"
"HK0000672128","","USD","CNOOC Petroleum North America ULC 7.875","0.011989","2021-06-30"
"HK0000672136","","CNY","E Fund(Hk) Yield Enhanced Bond Fund I","0.065215","2021-06-30"
"HK0000672136","HK0000467263","HKD","E Fund (HK) Short-Duration Bond A AccHKD","0.051175","2021-06-30"
"HK0000672136","","","Coastal Emerald Ltd 4.3% Perp","0.018648","2021-06-30"
"HK0000672136","","","Wuhan Urban Construction 2.25%","0.015213","2021-06-30"
"HK0000672136","","","Chengdu Communications Investment Group Co Ltd 4.75% 20271213","0.014563","2021-06-30"
"HK0000672136","XS2290959860","USD","Yuexiu REIT MTN Company Limited 2.65%","0.013036","2021-06-30"
"HK0000672136","XS2244842832","USD","China Huaneng Group (Hong Kong) Treasury Management Holding Limited 2.85%","0.012925","2021-06-30"
"HK0000672136","","","Chinalco Capital Holdings Ltd 4.1% Perp","0.012301","2021-06-30"
"HK0000672136","XS1679350014","USD","Weichai International Hong Kong Energy Group 3.75%","0.012073","2021-06-30"
"HK0000672136","","USD","CNOOC Petroleum North America ULC 7.875","0.011989","2021-06-30"
"IE0000829568","IT0005090318","EUR","Italy (Republic Of) 1.5%","0.064616","2021-09-30"
"IE0000829568","","USD","United States Treasury Notes 1.125%","0.059777","2021-09-30"
"IE0000829568","JP1201761M45","JPY","Japan (Government Of) 0.5%","0.046196","2021-09-30"
"IE0000829568","AU3SG0001514","AUD","New South Wales Treasury Corporation 3%","0.045308","2021-09-30"
"IE0000829568","","USD","United States Treasury Bonds 1.875%","0.040640","2021-09-30"
"IE0000829568","","USD","United States Treasury Notes 1.75%","0.040357","2021-09-30"
"IE0000829568","GB00BJQWYH73","GBP","United Kingdom of Great Britain and Northern Ireland 1.25%","0.037579","2021-09-30"
"IE0000829568","JP1300401D91","JPY","Japan (Government Of) 1.8%","0.036353","2021-09-30"
"IE0000829568","ES00000127Z9","EUR","Spain (Kingdom of) 1.95%","0.033022","2021-09-30"
"IE0000829568","ES0000012E51","EUR","Spain (Kingdom of) 1.45%","0.028553","2021-09-30"
"IE0000830129","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.084630","2021-09-30"
"IE0000830129","","HKD","Tencent Holdings Ltd","0.057680","2021-09-30"
"IE0000830129","KR7005930003","KRW","Samsung Electronics Co Ltd","0.051724","2021-09-30"
"IE0000830129","","USD","Sea Ltd ADR","0.043963","2021-09-30"
"IE0000830129","","","Grab Holdings Inc - Common Stock USD","0.038069","2021-09-30"
"IE0000830129","","HKD","Li Ning Co Ltd","0.034690","2021-09-30"
"IE0000830129","HK0000069689","HKD","AIA Group Ltd","0.027323","2021-09-30"
"IE0000830129","INE002A01018","INR","Reliance Industries Ltd","0.027019","2021-09-30"
"IE0000830129","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.023790","2021-09-30"
"IE0000830129","KR7035420009","KRW","NAVER Corp","0.023635","2021-09-30"
"IE0008368742","","HKD","Tencent Holdings Ltd","0.075875","2021-11-30"
"IE0008368742","CNE100001QQ5","CNY","Midea Group Co Ltd Class A","0.049957","2021-11-30"
"IE0008368742","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","0.046711","2021-11-30"
"IE0008368742","HK0669013440","HKD","Techtronic Industries Co Ltd","0.045492","2021-11-30"
"IE0008368742","","USD","JD.com Inc ADR","0.039964","2021-11-30"
"IE0008368742","","HKD","China Mengniu Dairy Co Ltd","0.039466","2021-11-30"
"IE0008368742","","HKD","ENN Energy Holdings Ltd","0.038147","2021-11-30"
"IE0008368742","","HKD","China Resources Land Ltd","0.030667","2021-11-30"
"IE0008368742","CNE100000V46","CNY","Shenzhen Inovance Technology Co Ltd Class A","0.030109","2021-11-30"
"IE0008368742","","HKD","Minth Group Ltd","0.029399","2021-11-30"
"IE0008369823","HK0000069689","HKD","AIA Group Ltd","0.077247","2021-11-30"
"IE0008369823","","HKD","Tencent Holdings Ltd","0.075323","2021-11-30"
"IE0008369823","HK0669013440","HKD","Techtronic Industries Co Ltd","0.047138","2021-11-30"
"IE0008369823","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","0.045903","2021-11-30"
"IE0008369823","","HKD","ENN Energy Holdings Ltd","0.045571","2021-11-30"
"IE0008369823","","HKD","China Mengniu Dairy Co Ltd","0.044206","2021-11-30"
"IE0008369823","","HKD","JD.com Inc Ordinary Shares - Class A","0.041212","2021-11-30"
"IE0008369823","","HKD","China Resources Land Ltd","0.032089","2021-11-30"
"IE0008369823","","HKD","Wasion Holdings Ltd","0.031727","2021-11-30"
"IE0008369823","","HKD","Minth Group Ltd","0.028879","2021-11-30"
"IE00B0MD9M11","","USD","Federal National Mortgage Association 4%","0.101698","2021-09-30"
"IE00B0MD9M11","","","Fin Fut Eux Euro-Btp 12/08/21","0.078841","2021-09-30"
"IE00B0MD9M11","","USD","10 Year Treasury Note Future Dec 21","0.076245","2021-09-30"
"IE00B0MD9M11","","USD","5 Year Treasury Note Future Dec 21","0.050711","2021-09-30"
"IE00B0MD9M11","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","0.037016","2021-09-30"
"IE00B0MD9M11","","USD","Ultra 10 Year US Treasury Note Future Dec 21","0.035123","2021-09-30"
"IE00B0MD9M11","JP1103631M74","JPY","Japan (Government Of) 0.1%","0.034344","2021-09-30"
"IE00B0MD9M11","","USD","2 Year Treasury Note Future Dec 21","0.028749","2021-09-30"
"IE00B0MD9M11","IE00B5ZR2157","EUR","PIMCO Euro Short Mat ETF EUR Inc","0.027430","2021-09-30"
"IE00B0MD9S72","","USD","5 Year Treasury Note Future Dec 21","0.082371","2021-09-30"
"IE00B0MD9S72","","USD","10 Year Treasury Note Future Dec 21","0.048497","2021-09-30"
"IE00B0MD9S72","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.044791","2021-09-30"
"IE00B0MD9S72","ZAG000016320","ZAR","South Africa (Republic of) 10.5%","0.017392","2021-09-30"
"IE00B0MD9S72","","USD","Petroleos Mexicanos 5.95%","0.012258","2021-09-30"
"IE00B0MD9S72","","USD","Ultra US Treasury Bond Future Dec 21","0.010455","2021-09-30"
"IE00B0MD9S72","","USD","Turkey (Republic of) 5.75%","0.010071","2021-09-30"
"IE00B0MD9S72","XS2351109116","USD","Hazine Mustesarligi Varlik Kiralama Anonim Sirketi 5.125%","0.009781","2021-09-30"
"IE00B0MD9S72","","USD","Mexico (United Mexican States) 5.75%","0.009017","2021-09-30"
"IE00B0MD9S72","","USD","Petroleos Mexicanos 6.95%","0.008700","2021-09-30"
"IE00B11XYX59","","USD","5 Year Treasury Note Future Dec 21","0.082371","2021-09-30"
"IE00B11XYX59","","USD","10 Year Treasury Note Future Dec 21","0.048497","2021-09-30"
"IE00B11XYX59","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.044791","2021-09-30"
"IE00B11XYX59","ZAG000016320","ZAR","South Africa (Republic of) 10.5%","0.017392","2021-09-30"
"IE00B11XYX59","","USD","Petroleos Mexicanos 5.95%","0.012258","2021-09-30"
"IE00B11XYX59","","USD","Ultra US Treasury Bond Future Dec 21","0.010455","2021-09-30"
"IE00B11XYX59","","USD","Turkey (Republic of) 5.75%","0.010071","2021-09-30"
"IE00B11XYX59","XS2351109116","USD","Hazine Mustesarligi Varlik Kiralama Anonim Sirketi 5.125%","0.009781","2021-09-30"
"IE00B11XYX59","","USD","Mexico (United Mexican States) 5.75%","0.009017","2021-09-30"
"IE00B11XYX59","","USD","Petroleos Mexicanos 6.95%","0.008700","2021-09-30"
"IE00B11XZ210","","USD","Federal National Mortgage Association 4%","0.101698","2021-09-30"
"IE00B11XZ210","","","Fin Fut Eux Euro-Btp 12/08/21","0.078841","2021-09-30"
"IE00B11XZ210","","USD","10 Year Treasury Note Future Dec 21","0.076245","2021-09-30"
"IE00B11XZ210","","USD","5 Year Treasury Note Future Dec 21","0.050711","2021-09-30"
"IE00B11XZ210","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","0.037016","2021-09-30"
"IE00B11XZ210","","USD","Ultra 10 Year US Treasury Note Future Dec 21","0.035123","2021-09-30"
"IE00B11XZ210","JP1103631M74","JPY","Japan (Government Of) 0.1%","0.034344","2021-09-30"
"IE00B11XZ210","","USD","2 Year Treasury Note Future Dec 21","0.028749","2021-09-30"
"IE00B11XZ210","IE00B5ZR2157","EUR","PIMCO Euro Short Mat ETF EUR Inc","0.027430","2021-09-30"
"IE00B11XZ871","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.065885","2021-09-30"
"IE00B11XZ871","","USD","United States Treasury Bills 0%","0.010807","2021-09-30"
"IE00B11XZ871","","","TRS IBOXHY/3ML INDX 12/20/21 BPS","0.007899","2021-09-30"
"IE00B11XZ871","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.007164","2021-09-30"
"IE00B11XZ871","","USD","Ortho Clinical Diagnostics Inc / Ortho Clinical Diagnostics S A 7.25%","0.005562","2021-09-30"
"IE00B11XZ871","","USD","Hearthside Group Hldgs LLC / Hearthside Fin Co Inc 8.5%","0.004987","2021-09-30"
"IE00B11XZ871","","USD","Tennessee Merger Sub, Inc. 6.375%","0.004652","2021-09-30"
"IE00B11XZ871","","USD","Kraft Heinz Foods Company 5.2%","0.004521","2021-09-30"
"IE00B11XZ871","","USD","LBM Acquisition LLC 6.25%","0.004088","2021-09-30"
"IE00B193MK07","","USD","10 Year Treasury Note Future Dec 21","0.119475","2021-09-30"
"IE00B193MK07","","USD","2 Year Treasury Note Future Dec 21","0.101380","2021-09-30"
"IE00B193MK07","","USD","Ultra US Treasury Bond Future Dec 21","0.052122","2021-09-30"
"IE00B193MK07","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","0.050874","2021-09-30"
"IE00B193MK07","","USD","Ultra 10 Year US Treasury Note Future Dec 21","0.038715","2021-09-30"
"IE00B193MK07","IE00BPBG3V34","USD","PIMCO GIS US S/T Z USD Inc","0.028394","2021-09-30"
"IE00B193MK07","","USD","United States Treasury Bills 0%","0.021436","2021-09-30"
"IE00B193MK07","DE000C58EEG0","EUR","Euro Bund Future Dec 21","0.017080","2021-09-30"
"IE00B193MK07","","USD","5 Year Treasury Note Future Dec 21","0.016177","2021-09-30"
"IE00B193MK07","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.011114","2021-09-30"
"IE00B193ML14","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.075193","2021-09-30"
"IE00B193ML14","","USD","United States Treasury Bills 0%","0.012132","2021-09-30"
"IE00B193ML14","IE00BK9YL102","EUR","PIMCO GIS European HY Bd Z EUR Acc","0.008304","2021-09-30"
"IE00B193ML14","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.008105","2021-09-30"
"IE00B193ML14","","","TRS IBOXHY/3ML INDX 12/20/21 MYC","0.007819","2021-09-30"
"IE00B193ML14","","","TRS IBOXHY/3ML INDX 12/20/21 BPS","0.006518","2021-09-30"
"IE00B193ML14","XS2303071992","GBP","Bellis Acquisition Company Plc 3.25%","0.005384","2021-09-30"
"IE00B193ML14","XS1690644668","EUR","Nidda Healthcare Holding GmbH 3.5%","0.005227","2021-09-30"
"IE00B193ML14","XS1690645129","EUR","Nidda BondCo GMBH 5%","0.005034","2021-09-30"
"IE00B193ML14","XS1729972015","EUR","CTC BondCo GmbH 5.25%","0.004727","2021-09-30"
"IE00B193MN38","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.065885","2021-09-30"
"IE00B193MN38","","USD","United States Treasury Bills 0%","0.010807","2021-09-30"
"IE00B193MN38","","","TRS IBOXHY/3ML INDX 12/20/21 BPS","0.007899","2021-09-30"
"IE00B193MN38","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.007164","2021-09-30"
"IE00B193MN38","","USD","Ortho Clinical Diagnostics Inc / Ortho Clinical Diagnostics S A 7.25%","0.005562","2021-09-30"
"IE00B193MN38","","USD","Hearthside Group Hldgs LLC / Hearthside Fin Co Inc 8.5%","0.004987","2021-09-30"
"IE00B193MN38","","USD","Tennessee Merger Sub, Inc. 6.375%","0.004652","2021-09-30"
"IE00B193MN38","","USD","Kraft Heinz Foods Company 5.2%","0.004521","2021-09-30"
"IE00B193MN38","","USD","LBM Acquisition LLC 6.25%","0.004088","2021-09-30"
"IE00B1D7YK27","","USD","10 Year Treasury Note Future Dec 21","0.119475","2021-09-30"
"IE00B1D7YK27","","USD","2 Year Treasury Note Future Dec 21","0.101380","2021-09-30"
"IE00B1D7YK27","","USD","Ultra US Treasury Bond Future Dec 21","0.052122","2021-09-30"
"IE00B1D7YK27","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","0.050874","2021-09-30"
"IE00B1D7YK27","","USD","Ultra 10 Year US Treasury Note Future Dec 21","0.038715","2021-09-30"
"IE00B1D7YK27","IE00BPBG3V34","USD","PIMCO GIS US S/T Z USD Inc","0.028394","2021-09-30"
"IE00B1D7YK27","","USD","United States Treasury Bills 0%","0.021436","2021-09-30"
"IE00B1D7YK27","DE000C58EEG0","EUR","Euro Bund Future Dec 21","0.017080","2021-09-30"
"IE00B1D7YK27","","USD","5 Year Treasury Note Future Dec 21","0.016177","2021-09-30"
"IE00B1D7YK27","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.011114","2021-09-30"
"IE00B1D7YM41","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.075193","2021-09-30"
"IE00B1D7YM41","","USD","United States Treasury Bills 0%","0.012132","2021-09-30"
"IE00B1D7YM41","IE00BK9YL102","EUR","PIMCO GIS European HY Bd Z EUR Acc","0.008304","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.008105","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 MYC","0.007819","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 BPS","0.006518","2021-09-30"
"IE00B1D7YM41","XS2303071992","GBP","Bellis Acquisition Company Plc 3.25%","0.005384","2021-09-30"
"IE00B1D7YM41","XS1690644668","EUR","Nidda Healthcare Holding GmbH 3.5%","0.005227","2021-09-30"
"IE00B1D7YM41","XS1690645129","EUR","Nidda BondCo GMBH 5%","0.005034","2021-09-30"
"IE00B1D7YM41","XS1729972015","EUR","CTC BondCo GmbH 5.25%","0.004727","2021-09-30"
"IE00B3BC9V92","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.084630","2021-09-30"
"IE00B3BC9V92","","HKD","Tencent Holdings Ltd","0.057680","2021-09-30"
"IE00B3BC9V92","KR7005930003","KRW","Samsung Electronics Co Ltd","0.051724","2021-09-30"
"IE00B3BC9V92","","USD","Sea Ltd ADR","0.043963","2021-09-30"
"IE00B3BC9V92","","","Grab Holdings Inc - Common Stock USD","0.038069","2021-09-30"
"IE00B3BC9V92","","HKD","Li Ning Co Ltd","0.034690","2021-09-30"
"IE00B3BC9V92","HK0000069689","HKD","AIA Group Ltd","0.027323","2021-09-30"
"IE00B3BC9V92","INE002A01018","INR","Reliance Industries Ltd","0.027019","2021-09-30"
"IE00B3BC9V92","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.023790","2021-09-30"
"IE00B3BC9V92","KR7035420009","KRW","NAVER Corp","0.023635","2021-09-30"
"IE00B464Q616","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.067925","2021-09-30"
"IE00B464Q616","","USD","US Treasury Bond Future Dec 21","0.026133","2021-09-30"
"IE00B464Q616","IDG000009507","IDR","Indonesia (Republic of) 8.375%","0.016484","2021-09-30"
"IE00B464Q616","XS2328261263","USD","AIA Group Ltd, Hong Kong 2.7%","0.012809","2021-09-30"
"IE00B464Q616","XS2125052261","USD","Lenovo Group Ltd 5.875%","0.012074","2021-09-30"
"IE00B464Q616","","USD","Vedanta Resources Finance II PLC 8.95%","0.010712","2021-09-30"
"IE00B464Q616","","USD","Bangkok Bank Public Company Limited (Hong Kong Branch) 3.466%","0.010310","2021-09-30"
"IE00B464Q616","XS2178448861","USD","Zhongan Online P & C Ins Co Ltd 3.125%","0.010283","2021-09-30"
"IE00B464Q616","","USD","Mizuho Financial Group Inc. 2.564%","0.010255","2021-09-30"
"IE00B464Q616","XS2278364075","USD","Zhongsheng Group Holdings Limited 3%","0.010200","2021-09-30"
"IE00B5TLWC47","","USD","Microsoft Corp","0.045256","2021-11-30"
"IE00B5TLWC47","JP3236200006","JPY","Keyence Corp","0.035419","2021-11-30"
"IE00B5TLWC47","","USD","Adobe Inc","0.033563","2021-11-30"
"IE00B5TLWC47","","USD","Alphabet Inc Class C","0.031202","2021-11-30"
"IE00B5TLWC47","DK0060534915","DKK","Novo Nordisk A/S Class B","0.030271","2021-11-30"
"IE00B5TLWC47","","USD","Taiwan Semiconductor Manufacturing Co Ltd ADR","0.030032","2021-11-30"
"IE00B5TLWC47","","USD","Nike Inc Class B","0.028854","2021-11-30"
"IE00B5TLWC47","","USD","Amphenol Corp Class A","0.026027","2021-11-30"
"IE00B5TLWC47","","USD","Automatic Data Processing Inc","0.024706","2021-11-30"
"IE00B5TLWC47","","USD","Edwards Lifesciences Corp","0.024526","2021-11-30"
"IE00B7JY6H00","","HKD","Tencent Holdings Ltd","0.083149","2021-11-30"
"IE00B7JY6H00","","HKD","Meituan","0.070724","2021-11-30"
"IE00B7JY6H00","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","0.034226","2021-11-30"
"IE00B7JY6H00","","USD","Alibaba Group Holding Ltd ADR","0.033818","2021-11-30"
"IE00B7JY6H00","","HKD","Li Ning Co Ltd","0.029082","2021-11-30"
"IE00B7JY6H00","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.028482","2021-11-30"
"IE00B7JY6H00","","HKD","Sunny Optical Technology (Group) Co Ltd","0.026904","2021-11-30"
"IE00B7JY6H00","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.026845","2021-11-30"
"IE00B7JY6H00","CNE100003662","CNY","Contemporary Amperex Technology Co Ltd Class A","0.024315","2021-11-30"
"IE00B7JY6H00","","HKD","Shenzhou International Group Holdings Ltd","0.024108","2021-11-30"
"IE00BDCJY700","","","SAN FRANCISCO CALIF CITY & CNTY PUB UTILS COMMN WTR REV","0.023501","2021-09-30"
"IE00BDCJY700","","","PHILADELPHIA PA","0.014422","2021-09-30"
"IE00BDCJY700","","","NEW YORK N Y","0.012443","2021-09-30"
"IE00BDCJY700","","","SAN FRANCISCO CALIF CITY & CNTY ARPTS COMMN INTL ARPT REV","0.012302","2021-09-30"
"IE00BDCJY700","","","MASSACHUSETTS ST SCH BLDG AUTH DEDICATED SALES TAX REV","0.012193","2021-09-30"
