fundISINCode,parentCode,fundNameEN,fundNameSC,baseCurrency,shareClassCurrency,fundIndustry,fundStatus,fundRegion,fundInvestType,sharpeRatioM12,sharpeRatioM36,maxDrawdownM12,maxDrawdownM36,standardDeviationM12,standardDeviationM36,dividendFrequencyType,dividendYield,latestDividendYield,msRating,fundAssetsSize,fundSetupDate,minInitialInvestment,minSubsequentInvestment,fundManagementCompanyEN,fundManagementCompanySC,fundInvestObject,fundInvestStrategyEN,fundInvestStrategySC,fundFactSheet,fundStatement,fundAnnualReport,fundInterimReport,fundProspectus,peerGroupRankM1,peerGroupRankM3,peerGroupRankM6,peerGroupRankM12,peerGroupRankM36,netExpenseRatio,annualReportDate,managementFee,categoryId,reportDate
HK0000349545,FS0000DDWS,HSBC Investment Funds Trust - HSBC Asian High Yield Bond Fund AC HKD,汇丰投资信托基金-汇丰亚洲高收益债券基金AC HKD,HKD,HKD,0,1,10,2,-1.78,0.21,-0.1456,-0.1456,0.0829,0.1004,,,,4,22669841947,2011/5/20,10000,10000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund aims to achieve a higher level of income and capital appreciation through investing primarily in a diversified portfolio of higher yielding fixed income securities including investment grade, non-investment grade and unrated bonds that are primarily denominated in USD, traded or issued by issuers in the Asian markets.",本基金旨在透过主要投资于由收益较高的固定收益证券（包括主要以美元计值，并由亚洲市场的发行人买卖或发行的投资级别、非投资级别及 未获评级的债券）组成的多元化投资组合，达致高水平的回报及资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCMN&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMN&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMN&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMN&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMN&documenttype=1&market=1447&investmenttype=1,24,37,43,44,20,0.014,2021/7/31,0.025,EUCA000877,2022/1/4
HK0000349552,FS0000DDWS,HSBC Investment Funds Trust - HSBC Asian High Yield Bond Fund AC USD,汇丰投资信托基金-汇丰亚洲高收益债券基金AC USD,USD,USD,0,1,10,2,-1.77,0.21,-0.1456,-0.1456,0.0831,0.1002,,,,4,2907769320,2011/5/20,1000,1000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund aims to achieve a higher level of income and capital appreciation through investing primarily in a diversified portfolio of higher yielding fixed income securities including investment grade, non-investment grade and unrated bonds that are primarily denominated in USD, traded or issued by issuers in the Asian markets.",本基金旨在透过主要投资于由收益较高的固定收益证券（包括主要以美元计值，并由亚洲市场的发行人买卖或发行的投资级别、非投资级别及 未获评级的债券）组成的多元化投资组合，达致高水平的回报及资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCMO&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMO&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMO&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMO&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMO&documenttype=1&market=1447&investmenttype=1,30,38,44,44,20,0.0141,2021/7/31,0.025,EUCA000877,2022/1/4
HK0000349560,FS0000DDWS,HSBC Investment Funds Trust - HSBC Asian High Yield Bond Fund AM2 HKD,汇丰投资信托基金-汇丰亚洲高收益债券基金AM2 HKD,HKD,HKD,0,1,10,2,-1.77,0.21,-0.1451,-0.1451,0.0827,0.1002,M$,,,4,22669841947,2011/5/20,10000,10000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund aims to achieve a higher level of income and capital appreciation through investing primarily in a diversified portfolio of higher yielding fixed income securities including investment grade, non-investment grade and unrated bonds that are primarily denominated in USD, traded or issued by issuers in the Asian markets.",本基金旨在透过主要投资于由收益较高的固定收益证券（包括主要以美元计值，并由亚洲市场的发行人买卖或发行的投资级别、非投资级别及 未获评级的债券）组成的多元化投资组合，达致高水平的回报及资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCMV&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMV&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMV&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMV&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMV&documenttype=1&market=1447&investmenttype=1,23,37,42,43,19,0.0135,2021/7/31,0.025,EUCA000877,2022/1/4
HK0000349578,FS0000DDWS,HSBC Investment Funds Trust - HSBC Asian High Yield Bond Fund AM2 USD,汇丰投资信托基金?-?汇丰亚洲高收益债券基金?AM2 USD,USD,USD,0,1,10,2,-1.77,0.21,-0.1457,-0.1457,0.083,0.1002,M$,,,4,2907769320,2011/5/20,1000,1000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund aims to achieve a higher level of income and capital appreciation through investing primarily in a diversified portfolio of higher yielding fixed income securities including investment grade, non-investment grade and unrated bonds that are primarily denominated in USD, traded or issued by issuers in the Asian markets.",本基金旨在透过主要投资于由收益较高的固定收益证券（包括主要以美元计值，并由亚洲市场的发行人买卖或发行的投资级别、非投资级别及 未获评级的债券）组成的多元化投资组合，达致高水平的回报及资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCMW&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMW&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMW&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMW&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMW&documenttype=1&market=1447&investmenttype=1,26,37,44,44,21,0.0135,2021/7/31,0.025,EUCA000877,2022/1/4
HK0000352945,FS0000DEIM,ChinaAMC China Focus Fund HKD Acc,华夏中国聚焦基金 HKD Acc,HKD,HKD,0,1,11,1,-0.18,0.62,-0.2042,-0.2042,0.1946,0.2064,,1.19501,0.02619,3,170745553,2017/7/28,,,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,To provide unitholders with long term capital growth through exposure to the equities and equity-related instruments of China-related companies.,藉投资于中国相关公司的股票及股票相关工具，为单位持有人带来长期资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE42&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE42&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE42&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE42&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE42&documenttype=1&market=1447&investmenttype=1,99,100,75,15,56,,2020/12/31,0.018,EUCA000504,2022/1/4
HK0000352960,FS0000DEIM,ChinaAMC China Focus Fund USD Acc,华夏中国聚焦基金 USD Acc,USD,USD,0,1,11,1,-0.23,0.6,-0.2098,-0.2098,0.1955,0.2067,,1.19501,0.02619,3,22017905.31,2017/7/28,,,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,To provide unitholders with long term capital growth through exposure to the equities and equity-related instruments of China-related companies.,藉投资于中国相关公司的股票及股票相关工具，为单位持有人带来长期资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE44&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE44&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE44&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE44&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZE44&documenttype=1&market=1447&investmenttype=1,100,100,79,17,58,,2020/12/31,0.018,EUCA000504,2022/1/4
HK0000360880,FSUSA08DY0,Value Partners Classic Fund C Units Mdis USD,惠理价值基金?C Units Mdis USD,USD,USD,0,1,11,1,-0.38,0.9,-0.1522,-0.179,0.1732,0.202,M$,1.75963,0.01507,3,1519787793,2017/10/16,10000,5000,Value Partners Hong Kong Limited,惠理基金管理香港有限公司,,"The Fund aims to achieve consistent superior returns through an investment discipline that places emphasis on the fundamental value of potential investments, which the Manager believes are being traded at deep discounts to their intrinsic values. The Fund will concentrate on investing in the markets of the Asia Pacific region (particularly in Greater China region) but without fixed geographical, sectoral or industry weightings.",本基金旨在从基本因素分析具升值潜质的投资项目，挑选其市值相对其内在价值而言有重大折让的股票，从而达致持续理想回报。本基金将会集中投资亚太区股市（尤其大中华地区），但并无地域性、领域性或行业性比重限制。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZJWU&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWU&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWU&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWU&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWU&documenttype=1&market=1447&investmenttype=1,58,73,58,50,51,,2020/12/31,0.0125,EUCA000500,2022/1/4
HK0000360898,FSUSA08DY0,Value Partners Classic Fund C Units Mdis HKD,惠理价值基金?C Units Mdis HKD,HKD,HKD,0,1,11,1,-0.37,0.91,-0.1516,-0.1764,0.1728,0.2016,M$,1.75963,0.01507,3,11848721568,2017/10/16,,,Value Partners Hong Kong Limited,惠理基金管理香港有限公司,,"The Fund aims to achieve consistent superior returns through an investment discipline that places emphasis on the fundamental value of potential investments, which the Manager believes are being traded at deep discounts to their intrinsic values. The Fund will concentrate on investing in the markets of the Asia Pacific region (particularly in Greater China region) but without fixed geographical, sectoral or industry weightings.",本基金旨在从基本因素分析具升值潜质的投资项目，挑选其市值相对其内在价值而言有重大折让的股票，从而达致持续理想回报。本基金将会集中投资亚太区股市（尤其大中华地区），但并无地域性、领域性或行业性比重限制。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZJWV&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWV&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWV&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWV&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZJWV&documenttype=1&market=1447&investmenttype=1,60,74,58,49,51,,2020/12/31,0.0125,EUCA000500,2022/1/4
HK0000365384,FS0000DJD4,E Fund (HK) US Dollar Money Market Fund A USD Acc,易方达（香港）美元货币市场基金 A USD Acc,USD,USD,0,1,0,3,16.37,3.95,,,0.0002,0.003,,,,,298000000,2017/12/21,100,100,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The Sub-Fund’s sole objective is to invest in short-term deposits and debt securities. The Sub-Fund seeks to achieve a return in US Dollars in line with prevailing money market rates, with primary considerations of bothcapital security and liquidity. There can be no assurance that the Sub-Fund will achieve its investment objective.",子基金的唯一目标是投资于短期存款及债务证券。 子基金寻求实现与通行货币市场利率相若的美元回报，并主要考虑资本安全及流动性。 概不保证子基金将可达致其投资目标。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQWJ&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQWJ&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQWJ&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQWJ&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQWJ&documenttype=1&market=1447&investmenttype=1,12,4,4,3,3,,2020/12/31,0.03,EUCA000832,2022/1/5
HK0000369188,FS0000DIPJ,Taikang Kaitai Overseas Short Tenor Bond Fund A HKD Acc,泰康开泰海外短期债券基金?A HKD Acc,HKD,HKD,0,1,11,2,-0.02,1.06,-0.0183,-0.0183,0.0225,0.0163,,,,,409796640,2017/10/11,10000,5000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai Overseas Short Tenor Bond Fund seeks to provide investors with long-term capital appreciation. The Sub-Fund invests primarily in a portfolio of USD or RMB denominated short-tenor fixed income instruments issued outside the PRC, which have a remaining tenor of not more than 5 years each and an average remaining tenor across the portfolio of not more than 3.5 years.",泰康开泰海外短期债券基金寻求为投资者提供长期资本增值。子基金主要投资于在中国境外发行以美元或人民币计价的短期固定收益工具投资组合，该等短期固定收益工具各自的剩馀年期不超过 5 年，而投资组合的平均剩馀年期不超过 3.5 年。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5U&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5U&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5U&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5U&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5U&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.005,EUCA000771,2022/1/4
HK0000369196,FS0000DIPJ,Taikang Kaitai Overseas Short Tenor Bond Fund A USD Acc,泰康开泰海外短期债券基金?A USD Acc,USD,USD,0,1,11,2,-0.04,1.08,-0.0181,-0.0181,0.0219,0.016,,,,,52800000,2017/10/11,2000,1000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai Overseas Short Tenor Bond Fund seeks to provide investors with long-term capital appreciation. The Sub-Fund invests primarily in a portfolio of USD or RMB denominated short-tenor fixed income instruments issued outside the PRC, which have a remaining tenor of not more than 5 years each and an average remaining tenor across the portfolio of not more than 3.5 years.",泰康开泰海外短期债券基金寻求为投资者提供长期资本增值。子基金主要投资于在中国境外发行以美元或人民币计价的短期固定收益工具投资组合，该等短期固定收益工具各自的剩馀年期不超过 5 年，而投资组合的平均剩馀年期不超过 3.5 年。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5V&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5V&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5V&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5V&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5V&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.01,EUCA000771,2022/1/4
HK0000369725,FSHKG08AAC,JPMorgan Asia Growth (acc) - HKD,摩根亚洲增长基金(acc) - HKD,HKD,HKD,0,1,10,1,-0.6,0.89,-0.1352,-0.1739,0.1284,0.18,,1.68069,0.01311,4,6910195182,2017/12/1,,,JPMorgan Funds (Asia) Limited,摩根基金（亚洲）有限公司,,"The investment objective of the Fund is to provide investors with long-term capital appreciation by investing at least 70% of its non-cash assets in equity securities of companies whose predominant business will benefit from, or is related to, the growth in Asian economies. The Fund may invest up to 30% of its non-cash assets in equity securities of companies in non-Asian countries. The Fund may also invest up to 10% of its non-cash assets in non-equity securities in any countries.The Fund’s aggregate exposure (direct and indirect) to China A-Shares and B-Shares may not exceed 10% of its net assets and should this investment policy in China A-Shares and/or B-Shares change in the future, one month’s prior notice will be given to unitholders and the offering document will be updated accordingly.",该基金的投资目标是为投资者提供长远资本增值,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQYZ&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQYZ&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQYZ&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQYZ&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZQYZ&documenttype=1&market=1447&investmenttype=1,91,90,78,80,26,,2020/9/30,0.025,EUCA000779,2022/1/4
HK0000383858,FS0000D6WL,E Fund (HK) Greater China Leaders Fund A HKD Acc,易方达（香港）大中华领先基金A HKD Acc,HKD,HKD,0,1,11,1,-0.61,,-0.3409,,0.2991,,,0.30924,0.0048,,,2020/8/4,1000,1000,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of E Fund Greater China Leaders Fund is to achieve medium to long-term capital appreciation primarily through equity-based investments in equity and equity-related securities of “leading” companies which are incorporated in, have their area of primary activity in or are related to the growth of the PRC economy.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015KZX&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015KZX&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015KZX&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015KZX&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015KZX&documenttype=1&market=1447&investmenttype=1,87,96,96,94,,,2020/12/31,0.015,EUCA000504,2022/1/4
HK0000384526,FS0000FJOT,E Fund (HK) Asia High Yield Bond Fund Class A HKD Accumulation,易方达（香港）精选亚洲高收益债券基金 A HKD Acc,HKD,HKD,0,1,10,2,-1.14,,-0.0927,,0.0628,,,,,,2915624400,2020/3/25,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of the Sub-Fund is to achieve long term capital growth through investing globally in a portfolio consisting primarily of high yield debt securities issued by or fully guaranteed by corporations with a Greater China focus, which aim to generate a steady flow of income in addition to capital appreciation for the Sub-Fund, including debt securities issued in emerging markets. There can be no assurance that the Sub-Fund will achieve its investment objective.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H6&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H6&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H6&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H6&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H6&documenttype=1&market=1447&investmenttype=1,17,19,12,13,,,2020/12/31,0.03,EUCA000877,2022/1/4
HK0000384534,FS0000FJOT,E Fund (HK) Asia High Yield Bond Fund Class A HKD Income,易方达（香港）精选亚洲高收益债券基金 A HKD Inc,HKD,HKD,0,1,10,2,-2.59,,-0.1506,,0.0621,,A$,,,,2915624400,2019/10/30,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of the Sub-Fund is to achieve long term capital growth through investing globally in a portfolio consisting primarily of high yield debt securities issued by or fully guaranteed by corporations with a Greater China focus, which aim to generate a steady flow of income in addition to capital appreciation for the Sub-Fund, including debt securities issued in emerging markets. There can be no assurance that the Sub-Fund will achieve its investment objective.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H5&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H5&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H5&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H5&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000151H5&documenttype=1&market=1447&investmenttype=1,48,42,36,56,,,2020/12/31,0.03,EUCA000877,2022/1/4
HK0000414901,FS0000E1P0,Bosera Investment Funds - Bosera Greater China Bond Fund Class A USD Income,博时大中华债券基金类别A美元,USD,USD,0,1,11,2,-1.32,,-0.0503,,0.0389,,A$,,,,36994179.64,2019/9/25,,,"Bosera Asset Management(Intl) Co., Ltd.",博时基金(国际)有限公司,,The Sub-Fund aims to achieve income and capital appreciation through primarily investing in Greater China fixed income securities.,,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRL&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRL&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRL&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRL&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRL&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.05,EUCA000771,2022/1/3
